。	PU
甚至	AD
比	P
他们	PN
的	DEG
主子	NN
都	AD
要	VV
着急	VA
。	PU

“	PU
先	AD
医	VV
后	AD
付	VV
”	PU
，	PU
固然	AD
是	VC
医院	NN
放下	VV
“	PU
架子	NN
”	PU
、	PU
医患	NN
“	PU
互换	VV
位置	NN
”	PU
，	PU
并	CC
跟	P
医患	NN
互尊	VV
互信	VV
分	VV
不	AD
开	VV
，	PU
但	CC
其	PN
成功	AD
试行	VV
也	AD
有赖于	VV
当地	NN
完善	VA
的	DEC
医保	NN
制度	NN
——	PU
“	PU
农合	NN
覆盖率	NN
达	VV
99.41%	CD
”	PU
、	PU
“	PU
城镇	NN
居民	NN
和	CC
职工	NN
医疗	NN
保险	NN
达	VV
99%	CD
”	PU
、	PU
最高	JJ
“	PU
报销	NN
比例	NN
达	VV
90%	CD
”	PU
。	PU

现在	NT
你	PN
可以	VV
将	BA
你	PN
需要	VV
的	DEC
随意	AD
分类	VV
而	AD
不必	AD
担心	VV
的	DEC
数据	NN
和	CC
个人	NN
设置	NN
，	PU
你	PN
可以	VV
随时	AD
使用	VV
它们	PN
。	PU

第二	OD
件	M
事情	NN
是	VC
叶大鹰	NR
，	PU
年满	VV
十八	CD
长大成人	VV
，	PU

我	PN
了个	AD
去	VV
，	PU
你	PN
朋友	NN
还	AD
有	VE
心思	NN
拍	VV
下来	VV
发	VV
红	JJ
围脖	NN

出动	VV
地面	NN
大	JJ
部隊	NN
去	MSP
攻打	VV
伊朗	NR
，	PU
则	AD
伊斯兰	NR
世界	NN
，	PU
俄	NR
等	ETC
会	VV
袖手	VV
吗	SP
？	PU

<	PU
HEADLINE	NN
>	PU

楼主	NN
意淫	VV
目的	NN
何在	VV
?	PU

事实上	AD
，	PU
你们	PN
已经	AD
成	VV
了	AS
强奸犯	NN
的	DEG
同谋	NN
，	PU

此外	AD
，	PU
中国	NR
方面	NN
还	AD
同	P
美方	NN
达成	VV
了	AS
一些	CD
商品	NN
采购	NN
和	CC
合作	NN
的	DEG
意向	NN
协议	NN
，	PU
总	JJ
价值	NN
１６亿	CD
美元	M
。	PU

以	P
云林县	NR
没有	VE
全科	JJ
大学	NN
或	CC
学术	NN
机构	NN
的	DEC
情况	NN
判断	VV
，	PU
兄弟	NN
俩	PN
的	DEG
社会学	NN
专业	NN
是	VC
不	AD
可能	VV
回乡	VV
谋职	VV
的	SP
。	PU

也	AD
因为	P
有	VE
这样	DT
精打细算	VV
的	DEC
消费者	NN
，	PU
即使	CS
大型	JJ
俱乐部	NN
进驻	VV
，	PU
传统	JJ
健身房	NN
所	MSP
受	VV
影响	NN
不	AD
大	VA
。	PU

而	AD
中华	NR
电视	NN
公司	NN
欢渡	VV
２９	OD
周年	NN
的	DEG
台庆	NN
，	PU
华视	NR
员工	NN
今天	NT
也	AD
以	P
一	CD
场	M
登山	VV
健身	VV
的	DEC
活动	NN
来	MSP
庆祝	VV
。	PU

有	VE
人	NN
形容	VV
，	PU
这	DT
几	CD
年	M
有关	P
台湾	NR
电影	NN
前途	NN
的	DEG
争吵	NN
越来越	AD
像	VV
台风	NN
，	PU
每	DT
年	M
总	AD
会	VV
来	VV
几	CD
次	M
。	PU

作者	NN
删除	VV
了	AS
此	DT
帖	NN
。	PU

而	AD
我	PN
就	AD
不	AD
能	VV
告诉	VV
你	PN
，	PU
我	PN
有没有	VE
绝招	NN
。	PU

四	CD
，	PU
四十	OD
周年	NN
。	PU

对于	P
大多数	CD
已经	AD
拥有	VV
住房	NN
的	DEC
中国	NR
民众	NN
来说	LC
，	PU
如果	CS
要	VV
把	BA
这	DT
种	M
高	JJ
增长	NN
“	PU
红利	NN
”	PU
与	P
房子	NN
联系	VV
在	P
一起	NN
，	PU
那	AD
这	DT
个	M
红利	NN
指	VV
的	DEC
应该	VV
是	VC
居住	NN
条件	NN
的	DEG
改善	NN
，	PU
即	AD
拥有	VV
属于	VV
自己	PN
的	DEC
房子	NN
，	PU
这	DT
一	CD
点	M
本质	NN
上	LC
跟	P
房价	NN
的	DEG
高低	NN
关系	NN
不	AD
大	VA
。	PU

地工	JJ
织物	NN
？	PU

欧洲	NR
联盟	NN
和	CC
东南亚	NR
国家	NN
联盟	NN
部长	NN
结束	VV
了	AS
在	P
老挝	NR
举行	VV
的	DEC
２	CD
天	M
会谈	NN
，	PU
会谈	NN
在	P
关于	P
缅甸	NR
的	DEG
人权	NN
问题	NN
上	LC
取得	VV
突破	NN
。	PU

造成	VV
那么	AD
多	CD
人	NN
伤残	VV
和	CC
罹难	VV
难道	AD
原因	NN
就	AD
是	VC
这样	AD
的	DEV
简单	VA
吗	SP
？	PU

乡村	NN
代课	JJ
教师	NN
未	AD
获	VV
转正	NN
未	AD
进	VV
编制	NN
者	NN
，	PU
月薪	NN
仅	AD
数百	CD
元	M
（	PU
500	CD
元	M
）	PU
；	PU
殊	AD
堪	VV
可怜	VV
也	SP
。	PU

中国	NR
又	AD
有	VE
了	AS
新	JJ
策略	NN
。	PU

我	PN
认为	VV
最	AD
理想	VA
的	DEC
办法	NN
是	VC
在	P
真正	AD
做到	VV
不	AD
唯	AD
学历	NN
文凭	NN
是	MSP
举	VV
的	DEC
前提	NN
下	LC
，	PU
出台	VV
《	PU
学历	NN
专利	NN
规范	NN
法	NN
》	PU
，	PU
最	AD
不济	VV
，	PU
应	VV
在	P
《	PU
刑法	NN
》	PU
有关	JJ
章节	NN
上	LC
增加	VV
一	CD
条	M
“	PU
巨额	JJ
精神	NN
财富	NN
来源	NN
不明	VA
罪	NN
”	PU
。	PU

虽然	CS
三	CD
党	NN
都	AD
有	VE
公职	NN
人员	NN
，	PU
可能	VV
投到	VV
宋	NR
阵营	NN
，	PU
但	AD
若	CS
宋楚瑜	NR
团队	NN
在	P
施政	NN
的	DEG
沟通	NN
上	LC
无法	AD
取得	VV
国民党	NR
与	CC
民进党	NR
的	DEG
共识	NN
，	PU
基于	P
国	NR
、	PU
民	NR
两	CD
党	NN
过去	NT
的	DEG
合作	NN
经验	NN
，	PU
在	P
立院	NN
中	LC
杯葛	VV
政院	NN
的	DEG
法案	NN
，	PU
默契	NN
容易	AD
达成	VV
，	PU
不信任案	NN
、	PU
解散	VV
国会	NN
等	ETC
宪政	NN
危机	NN
发生	VV
的	DEC
机会	NN
，	PU
会	VV
远	AD
比	P
陈水扁	NR
或	CC
连战	NR
当选	VV
的	DEC
情形	NN
来	VV
得	DEV
高	VA
。	PU

我	PN
肯定	VV
ａ．ｍ．	NR
或	CC
我	PN
本人	PN
都	AD
永远	AD
不	AD
会	VV
忘记	VV
那	DT
鲜明	VA
凝固	VV
的	DEC
一刻	NN
：	PU
尼塔	NR
把	BA
头	NN
浸入	VV
水中	NN
，	PU
然后	AD
把	BA
她	PN
的	DEG
长发	NN
往后	AD
一	AD
扬	VV
，	PU
弧形	JJ
的	DEG
水花	NN
完美	VA
和谐	VA
地	DEV
显示	VV
着	AS
青春	NN
和	CC
优雅	NN
。	PU

「	PU
有趣	VA
的	DEC
是	VC
，	PU
这	DT
三	CD
个	M
国家	NN
使用	VV
行动	NN
电话	NN
的	DEC
习惯	NN
显得	VV
非常	AD
不	AD
一样	VA
，	PU
美国人	NN
重视	VV
自我	PN
的	DEG
空间	NN
，	PU
下	VV
了	AS
班	NN
恨	VV
不	AD
得	VV
什么	DT
电话	NN
都	AD
不	AD
接	VV
，	PU
行动	NN
电话	NN
大部分	CD
是	VC
关机	NN
的	DEG
状态	NN
；	PU
日本人	NN
工作	VV
勤奋	VV
，	PU
大	JJ
商社	NN
的	DEG
职员	NN
每	DT
天	M
晚上	NT
加班	VV
到	P
八点	NT
、	PU
九点	NT
是	VC
稀松平常	VV
的	DEC
事	NN
，	PU
即使	CS
下	VV
了	AS
班	NN
，	PU
公司	NN
有	VE
事	NN
，	PU
一	CD
通	M
电话	NN
，	PU
马上	AD
就	AD
到	VV
公司	NN
报到	VV
，	PU
无怨无悔	VV
；	PU
至于	P
台湾	NR
，	PU
」	PU
他	PN
打趣	VV
说	VV
，	PU
上班	NN
联系	VV
公事	NN
，	PU
下班	NN
联络	VV
感情	NN
，	PU
大哥大	NN
功能	NN
可以	VV
说	VV
发挥	VV
得	DER
淋漓尽致	VV
。	PU

与此同时	AD
，	PU
南斯拉夫	NR
新任	JJ
总统	NN
科什图尼察	NR
保证	VV
，	PU
迅速	AD
采取	VV
行动	NN
摆脱	VV
南斯拉夫	NR
在	P
国际	NN
社会	NN
的	DEG
孤立	JJ
状态	NN
，	PU
使	VV
这个	DT
国家	NN
重新	AD
融入	VV
欧洲	NR
经济	NN
。	PU

不	AD
撒谎	VV
的话	SP
，	PU
我	PN
没法	AD
阻止	VV
他	PN
．	PU

盛华任	NR
认为	VV
，	PU
加快	VV
劣势	JJ
企业	NN
退出	VV
市场	NN
，	PU
必须	VV
拓宽	VV
退出	NN
渠道	NN
，	PU
为	P
此	PN
要	VV
继续	VV
用好	VV
核销	VV
银行	NN
呆坏帐	NN
准备金	NN
和	CC
其它	DT
政策	NN
。	PU

下	DT
个	M
阶段	NN
是	VC
，	PU
嗯	IJ
，	PU
在	P
安理会	NN
，	PU
嗯	IJ
，	PU
寻求	VV
进一步	JJ
的	DEG
，	PU
嗯	IJ
，	PU
选择	NN
．	PU

我	PN
有	VE
几	CD
辆	M
车	NN
，	PU
但	AD
只	AD
使用	VV
一	CD
辆	M
合适	VV
手头	NN
工作	NN
的	DEC
的	DEC
车	NN
。	PU

所以	AD
房子	NN
贷款	VV
了	SP
，	PU
甚至	AD
说	VV
一般	JJ
的	DEG
日常	JJ
支出	NN
都	AD
不	AD
行	VV
了	SP
。	PU
”	PU

越	NR
军事	NN
科研	NN
技术	NN
落后	VA
，	PU
国力	NN
有限	VA
，	PU
于是	AD
采取	VV
应急	JJ
的	DEG
军购	NN
方式	NN
，	PU
想	VV
通过	P
购买	VV
军舰	NN
导弹	NN
和	CC
先进	JJ
战机	NN
的	DEC
手段	NN
，	PU
获得	VV
对抗	VV
中国	NR
的	DEC
坚兵	NN
利器	NN
。	PU

但是	AD
现在	NT
呢	SP
，	PU
我们	PN
又	AD
注意	VV
到	VV
日本	NR
方面	NN
又	AD
提出	VV
了	AS
一	CD
个	M
，	PU
麻森太郎	NR
提出	VV
的	DEC
这个	DT
，	PU
原来	AD
苏联	NR
曾经	AD
讲	VV
过	AS
的	DEC
，	PU
要	VV
共同	AD
开发	VV
这样	JJ
一	CD
个	M
新	JJ
的	DEG
观点	NN
，	PU

全	DT
世界	NN
的	DEG
法律	NN
机构	NN
正在	AD
对	P
它	PN
的	DEG
含义	NN
进行	VV
辩论	NN
．	PU

当时	NT
日本	NR
CD	NN
压制	NN
成本	NN
一	CD
片	M
就	AD
是	VC
八十	CD
元	M
台币	NN
，	PU
铼德	NR
却	AD
以	P
五十	CD
元	M
的	DEG
价格	NN
抢攻	VV
市场	NN
，	PU
并且	CC
在	P
唱片	NN
同业	NN
的	DEG
支持	NN
下	LC
顺利	AD
行销	VV
。	PU

如果	CS
de	NR
Grey	NR
的	DEG
预测	NN
正确	VA
的话	SP
，	PU
第一	OD
个	M
能	VV
过上	VV
150	CD
岁	M
生日	NN
的	DEC
人	NN
已经	AD
出生	VV
了	SP
。	PU

毛泽东	NR
深	AD
受	VV
感染	VV
，	PU
这	DT
位	M
有	VE
着	AS
强烈	JJ
诗人	NN
气质	NN
的	DEC
领袖	NN
用	P
这样	JJ
一	CD
封	M
电报	NN
表达	VV
了	AS
他	PN
喜悦	VA
的	DEC
心情	NN
。	PU

连日来	AD
，	PU
全	DT
军	NN
及	CC
武警	NN
部队	NN
官兵	NN
纷纷	AD
到	VV
在	P
抗美援朝	NN
战争	NN
英勇	AD
牺牲	VV
的	DEC
烈士	NN
墓地	NN
敬献	VV
花圈	NN
，	PU
凭吊	VV
先烈	NN
。	PU

被	LB
马加爵	NR
杀	VV
是	VC
因为	P
惹着	VV
他	PN
了	SP
，	PU
被	LB
药家鑫	NR
杀	VV
是	VC
因为	P
是	VC
农村人	NN
，	PU
如果	CS
两	CD
类	M
人	NN
同	AD
在	VV
社会	NN
，	PU
显然	AD
前者	NN
给	VV
人	NN
的	DEC
安全感	NN
要	VV
稍	AD
大	VA
一点	AD
。	PU

我们	PN
一	CD
个	M
城市	NN
有	VE
两	CD
个	M
国际	NN
机场	NN
，	PU
这个	PN
在	P
国内	NN
也	AD
是	VC
第一	OD
家	M
。	PU

三	OD
、	PU
假冒	JJ
伪劣	JJ
商品	NN
区域性	NN
、	PU
集团性	NN
的	DEG
特点	NN
越来越	AD
突出	VA
，	PU
面目	NN
多	AD
变	VV
，	PU
手段	NN
越来越	AD
隐蔽	VA
、	PU
狡猾	VA
。	PU

休	VV
休息	VV
过后	LC
呢	SP
我们	PN
再	AD
来	VV
看看	VV
他	PN
是	VC
怎么	AD
谈	VV
他	PN
父亲	NN
，	PU
这	DT
方面	NN
的	DEG
一些	CD
细节	NN
的	SP
。	PU

可惜	AD
，	PU
我	PN
的	DEG
国人	NN
，	PU
我	PN
的	DEG
族人	NN
，	PU
过于	AD
幼稚	VA
，	PU
成长	VV
太	AD
慢	VA
，	PU
太	AD
慢	VA
。	PU

在	P
法国	NR
世界杯赛	NN
期间	NN
，	PU
巴拉圭队	NR
能够	VV
打进	VV
第二	OD
轮	M
，	PU
靠	VV
的	DEC
就	AD
是	VC
加马拉	NR
等	ETC
人	NN
组成	VV
的	DEC
坚强	VA
的	DEC
后卫	NN
线	NN
和	CC
门将	NN
奇拉维特	NR
。	PU

则	AD
今天	NT
再	AD
拿来	VV
道德	NN
说教	VV
，	PU
要求	VV
民众	NN
这样	VV
那样	VV
，	PU
已	AD
难以	AD
服众	VV
了	SP
。	PU

那么	AD
，	PU
现在	NT
也	AD
就	AD
是	VC
周边	NN
国家	NN
对	P
它	PN
难以	AD
支持	VV
。	PU

社论	NN
说	VV
：	PU
“	PU
虽然	CS
俄罗斯	NR
和	CC
中国	NR
都	AD
希望	VV
取抵消	VV
美国	NR
的	DEG
影响	NN
，	PU
建立	VV
多级	JJ
世界	NN
，	PU
但是	AD
真正	VA
的	DEC
俄	NR
中	NR
伙伴	NN
关系	NN
仍然	AD
是	VC
很	AD
遥远	VA
的	DEC
事情	NN
”	PU
。	PU

石万鹏	NR
指出	VV
，	PU
纺织	NN
解困	NN
成功	VA
与否	AD
，	PU
关键	NN
在于	VV
下岗	NN
分流	NN
人员	NN
能否	VV
得到	VV
妥善	JJ
安置	NN
，	PU
这	PN
是	VC
工作	NN
的	DEG
重点	NN
和	CC
难点	NN
。	PU

另外	AD
南投	NR
分局	NN
今天	NT
查获	VV
了	AS
一	CD
个	M
掳车	NN
勒索	NN
集团	NN
，	PU
这个	DT
集团	NN
流窜	VV
在	P
全	DT
省	NN
各	DT
地	NN
，	PU
专门	AD
偷	VV
名牌	JJ
的	DEG
轿车	NN
，	PU
再	AD
向	P
车主	NN
勒索	VV
３万	CD
到	CC
５万	CD
不等	JJ
的	DEG
金额	NN
，	PU
连	AD
南投	NR
的	DEG
市长	NN
李朝星	NR
都	AD
和	P
东部	NN
地区	NN
一	CD
名	M
洪	NR
姓	NN
的	DEG
国代	NN
都	AD
是	VC
受害人	NN
。	PU

沙尘	NN
天气	NN
，	PU
本	AD
想	VV
买	VV
一	CD
束	M
花	NN
让	VV
自己	PN
心情	NN
好	VA
。	PU

浪淘	NN
尽	VV
——	PU
台湾	NR
水利	NN
沉疴	NN
何	AD
解	VV
？	PU

一	CD
分	NN
一	CD
合	NN
之间	LC
，	PU
最	AD
受	VV
影响	NN
的	DEC
是	VC
警政厅	NN
同仁	NN
，	PU
许多	CD
人	NN
为	P
迁居	VV
台中	NR
，	PU
才	AD
刚	AD
把	BA
台北	NR
住房	NN
处理	VV
掉	VV
、	PU
家庭	NN
也	AD
才	AD
刚	AD
安顿	VV
就绪	VV
，	PU
如今	NT
却	AD
又	AD
要	VV
重来	VV
一	CD
次	M
，	PU
「	PU
房子	NN
可	VV
还	AD
买	VV
得	DER
回来	VV
？	PU
」	PU
警政厅	NN
的	DEG
同仁	NN
慨叹	VV
。	PU

他们	PN
生活	VV
的	DER
很	AD
好	VA
．	PU

经过	P
灰溜溜	VA
的	DEC
败选	NN
后	LC
，	PU
民进D	NR
在	P
选举	NN
检讨	NN
报告	NN
中	LC
承认	VV
：	PU
相较于	VV
过去	NT
两	CD
岸	NN
因素	NN
于	P
选举	NN
中	LC
发酵	VV
，	PU
现在	NT
的	DEG
两	CD
岸	NN
因素	NN
则	AD
趋向	VV
“	PU
经济	NN
议题化	NN
”	PU
。	PU

国有	JJ
企业	NN
改革	NN
已	AD
到	VV
了	AS
紧要	JJ
关头	NN
，	PU
进一步	AD
深化	VV
，	PU
任务	NN
繁重	VA
。	PU

美国	NR
选手	NN
克里斯蒂娜·科兹尼克	NR
２８日	NT
在	P
奥地利	NR
的	DEG
塞默灵	NR
战胜	VV
包括	VV
冬奥会	NR
冠军	NN
在内	LC
的	DEC
全部	DT
对手	NN
，	PU
赢得	VV
本	DT
赛季	NN
世界杯	NR
女子	NN
高山	NN
滑雪	NN
系列赛	NN
第四	OD
次	M
小回转	NN
比赛	NN
的	DEG
冠军	NN
。	PU

在	P
中国	NR
，	PU
在	P
没有	VE
英雄	NN
的	DEC
年代	NN
，	PU
我们	PN
普通	JJ
百姓	NN
连	AD
什么	PN
是	VC
真	VA
的	DEC
，	PU
什么	PN
是	VC
假	VA
的	DEC
，	PU
其实	AD
我们	PN
都	AD
无法	AD
真正	AD
定义	VV
，	PU
只	AD
能	VV
看	VV
大家	PN
买	VV
盐	NN
，	PU
我们	PN
就	AD
跟着	VV
去	VV
买	VV
，	PU

任何	DT
人	NN
都	AD
无	VE
权	NN
挑剔	VV
和	CC
干涉	VV
，	PU
因为	P
这	DT
个	M
表达	NN
是	VC
各	DT
种	M
文化	NN
的	DEG
集合	NN
，	PU

检察官	NN
不	AD
排除	VV
下	DT
一	CD
波	M
的	DEG
约谈	NN
行动	NN
。	PU

中国	NR
政府	NN
在	P
克什米尔	NR
问题	NN
上	LC
的	DEG
立场	NN
是	VC
一贯	VA
和	CC
明确	VA
的	SP
。	PU

巴	NR
主任	NN
逝世	VV
后	LC
，	PU
杂志	NN
还是	AD
写	VV
着	AS
他	PN
当	VV
主编	NN
，	PU
结果	AD
有	VE
人	NN
大	AD
不	AD
满意	VA
，	PU
去	VV
法制化	NN
告状	VV
了	SP
。	PU

不过	AD
，	PU
中国	NR
政府	NN
为	P
减缓	VV
总体	JJ
通货膨胀	NN
增速	NN
而	MSP
采取	VV
的	DEC
措施	NN
可能	AD
使	VV
通胀	NN
形势	NN
进一步	AD
复杂化	VV
。	PU

而	AD
在	P
另外	DT
十五	CD
个	M
省区	NN
发生	VV
的	DEC
事	NN
都	AD
无关紧要	VV
．	PU

但是	AD
他	PN
这个	DT
例子	NN
我	PN
就	AD
能够	VV
想象	VV
他	PN
父亲	NN
当时	NT
的	DEG
心理	NN
，	PU
特别	AD
愧对	VV
他	PN
自己	PN
的	DEG
孩子	NN
我	PN
觉得	VV
，	PU

随着	P
中国	NR
证券	NN
市场	NN
的	DEG
发展	NN
，	PU
各	DT
项	M
证券	NN
市场	NN
规范	NN
还	AD
将	AD
不断	AD
得到	VV
完善	NN
。	PU

１９９８	NT
年度	NN
保加利亚	NR
十	CD
佳	NN
运动员	NN
评选	NN
今天	NT
揭晓	VV
，	PU
保	NR
冬季	NT
两	CD
项	M
女	JJ
运动员	NN
达福夫斯卡	NR
以	P
１９３０	CD
分	M
名列	VV
第一	OD
。	PU

（	PU
完	VV
）	PU

嗯	IJ
。	PU

只有	CS
使	VV
经济	NN
更快	AD
发展	VV
才	AD
能	VV
为	P
解决	VV
各	DT
种	M
社会	NN
经济	NN
问题	NN
保持	VV
稳定	NN
，	PU
促进	VV
社会	NN
全面	JJ
发展	NN
和	CC
进步	NN
提供	VV
必要	VA
的	DEC
物质	NN
条件	NN
，	PU
同时	AD
我们	PN
要	VV
不断	AD
在	P
实践	NN
中	LC
摸索	VV
、	PU
总结	VV
、	PU
发现	VV
、	PU
验证	VV
市场	NN
经济	NN
的	DEG
规律	NN
，	PU
买方	NN
市场	NN
条件	NN
下	LC
的	DEG
规律	NN
，	PU
经济	NN
全球化	NN
时代	NN
的	DEG
规律	NN
，	PU
掌握	VV
作好	VV
领导	NN
工作	NN
所	MSP
必须	VV
的	DEC
市场	NN
经济	NN
知识	NN
和	CC
科学	NN
技术	NN
知识	NN
，	PU
运用	VV
改革	NN
的	DEC
办法	NN
，	PU
市场	NN
经济	NN
的	DEG
办法	NN
来	MSP
推进	VV
工作	NN
，	PU
增强	VV
按	P
国际	NN
通行	JJ
规则	NN
办事	VV
和	CC
依法	AD
行政	VV
的	DEC
能力	NN
，	PU
加强	VV
对	P
事关	VV
国民	NN
经济	NN
和	CC
社会	NN
发展	NN
全局	NN
重大	JJ
关系	NN
的	DEG
研究	NN
，	PU
掌握	VV
领导	VV
经济	NN
工作	NN
的	DEC
主动权	NN
。	PU

台湾人	NN
选举	VV
的	DEC
不	AD
只	AD
是	VC
国家	NN
未来	NT
的	DEG
元首	NN
，	PU
更	AD
在	AD
选择	VV
政党	NN
政治	NN
与	CC
民主	NN
发展	NN
的	DEG
新	JJ
方向	NN
。	PU

一九八一年	NT
光启社	NR
推出	VV
国内	NN
第一	OD
个	M
介绍	VV
新式	JJ
武器	NN
的	DEC
节目	NN
《	PU
新	JJ
武器	NN
大观	NN
》	PU
，	PU
主持人	NN
黑幼龙	NR
常	AD
到	VV
国外	NN
寻找	VV
影片	NN
资料带	NN
。	PU

自	P
一九五四年	NT
勘探	VV
开发	VV
以来	LC
，	PU
已	AD
累计	AD
生产	VV
原油	NN
一千五百五十多万	CD
吨	M
，	PU
加工	VV
原油	NN
近	AD
八百万	CD
吨	M
。	PU

给	P
人类	NN
带来	VV
死亡	NN
和	CC
仇恨	NN
。	PU

他	PN
表示	VV
希望	VV
中亚	NR
地区	NN
稳定	VA
和	CC
发展	VV
，	PU
人民	NN
生活	NN
水平	NN
不断	AD
提高	VV
。	PU

要	VV
打仗	VV
才	AD
能	VV
解决	VV
问题	NN
这	PN
绝对	AD
是	VC
个	M
真理	NN
，	PU
强盗	NN
懂	VV
，	PU
中国	NR
现代	JJ
领导人	NN
真得	AD
不	AD
懂	VV
，	PU
要	VV
解决	VV
领导人	NN
集体	AD
缺	VV
钙	NN
问题	NN
。	PU

〈	PU
ｔｕｒｎ	VV
〉	PU
就	AD
在	P
北韩	NR
积极	VA
的	DEV
走向	VV
国际	NN
社会	NN
的	DEC
同时	NN
，	PU
刚刚	AD
渡过	VV
一	CD
场	M
大选	NN
危机	NN
的	DEC
南斯拉夫	NR
也	AD
在	AD
寻求	VV
国际	NN
间	LC
的	DEG
协助	NN
。	PU

为	P
扩大	VV
出口	NN
，	PU
有关	JJ
部门	NN
几	CD
年	M
前	LC
就	AD
已	AD
着手	VV
调整	VV
产业	NN
产品	NN
结构	NN
，	PU
现在	NT
已	AD
取得	VV
较为	AD
明显	VA
的	DEC
效果	NN
。	PU

部份	CD
学校	NN
，	PU
如	AD
世新	NR
大学	NN
就	AD
在	P
校规	NN
里	LC
规定	VV
，	PU
学生	NN
必须	VV
在	P
上课	NN
时	LC
关机	VV
，	PU
否则	AD
老师	NN
可	VV
要求	VV
学生	NN
离开	VV
教室	NN
。	PU

国家	NN
重点	NN
建设	NN
项目	NN
中国	NR
神马	NR
集团	NN
尼龙	NN
六六盐	NN
工程	NN
，	PU
今天	NT
一	CD
次	M
投料	VV
试车	VV
成功	VA
，	PU
开始	VV
生产	VV
合格	VV
的	DEC
尼龙	NN
六六盐	NN
产品	NN
。	PU

有	VE
人	NN
会	VV
说	VV
，	PU
你	PN
肯定	AD
觉得	VV
只有	AD
CNN	NR
才	AD
能	VV
说出	VV
真相	NN
吧	SP
。	PU

但是	AD
杰克·汉纳	NR
说	VV
有	VE
一	CD
种	M
愈合	VV
的	DEC
感觉	NN
，	PU
如同	P
大象	NN
的	DEG
巨大	JJ
脚印	NN
一样	VA
，	PU
那里	PN
正	AD
一	CD
小	JJ
步	NN
一	CD
小	JJ
步	NN
地	DEV
朝着	P
恢复	NN
方向	NN
前进	VV
．	PU

如果	CS
菲律宾	NR
胆敢	VV
撇开	VV
中国	NR
政府	NN
，	PU
单独	AD
在	P
南沙	NR
采取	VV
行动	NN
，	PU
将	AD
被	SB
视为	VV
挑战	VV
中国	NR
的	DEG
核心	NN
利益	NN
，	PU

泛政治化	VV

印度人	NN
正	AD
等	VV
着	AS
坐收渔翁之利	VV
呢	SP
？	PU

最近	NT
各	DT
地	NN
房价	NN
也	AD
有	VE
上涨	VV
的	DEC
势头	NN
，	PU
在	P
房价	NN
调控	NN
上	LC
，	PU
中央	NN
如果	CS
房控	NN
政策	NN
坚持	VV
不	AD
了	VV
，	PU

李鹏	NR
委员长	NN
在	P
法律	NN
通过	VV
后	LC
发表	VV
讲话	NN
说	VV
，	PU
证券法	NN
确定	VV
了	AS
中国	NR
证券	NN
市场	NN
的	DEG
基本	JJ
规则	NN
，	PU
对于	P
筹集	VV
建设	NN
资金	NN
，	PU
保护	VV
投资者	NN
的	DEG
合法	JJ
权益	NN
，	PU
防范	VV
和	CC
化解	VV
金融	NN
风险	NN
，	PU
保障	VV
证券	NN
市场	NN
的	DEG
健康	JJ
发展	NN
，	PU
将	AD
起到	VV
重要	JJ
作用	NN
。	PU

p.	NN
62	CD

要	VV
立	VV
贞节	NN
牌坊	NN
，	PU
而且	CC
故作	VV
矜持	NN
。	PU

如果	CS
中国	NR
介入	VV
却	AD
失败	VV
了	SP
，	PU
那么	AD
改革派	NN
获胜	VV
的	DEC
几率	NN
将	AD
更	AD
大	VA
。	PU

在	P
这个	DT
二十世纪	NT
八十年代	NT
中期	NN
与	P
萨达姆	NR
的	DEG
事实	JJ
联盟	NN
上	LC
，	PU
与	P
其他	DT
很多	CD
事情	NN
一样	VA
，	PU
拉姆斯菲尔德	NR
从不	AD
是	VC
孤军作战	VV
。	PU

年	NN
满	VV
二十	CD
的	DEC
三	CD
大洲	NN
影展	NN
也	AD
扩大	VV
庆祝	VV
，	PU
为期	VV
一	CD
周	M
的	DEC
展期	NN
间	LC
，	PU
三	CD
家	M
戏院	NN
全	DT
天	M
放映	VV
影展	NN
的	DEG
六十	CD
部	M
影片	NN
，	PU
三万六千	CD
人次	M
入场	VV
观赏	VV
，	PU
超过	VV
五百	CD
名	M
的	DEC
记者	NN
及	CC
电影	NN
从业	JJ
人员	NN
与会	VV
。	PU

我	PN
在	VV
非洲	NR
。	PU

语言	NN
不同	VA
效果	NN
一样	VA
！	PU
都	AD
是	VC
对	P
问题	NN
的	DEG
讽刺	NN
或	CC
愤怒	NN
和	CC
加以	VV
纠正	NN
！	PU

我	PN
想信	VV
，	PU
90%	CD
的	DEG
用人	NN
单位	NN
都	AD
是	VC
按	P
最低	JJ
工资	NN
缴	VV
社保	NN
的	SP
，	PU
不	AD
知	VV
你	PN
认同	VV
不	AD
？	PU

好像	AD
我们	PN
的	DEG
呃	IJ
幻彩咏	NN
香江	NR
。	PU

再次	AD
，	PU
腾讯	NR
整合	VV
了	AS
各	DT
种	M
沟通	NN
方式	NN
。	PU

出	VV
了	AS
问题	NN
就	AD
拿	P
“	PU
临时工	NN
”	PU
说事	VV
，	PU
这	DT
种	M
套路	NN
太	AD
俗	VA
了	SP
。	PU

中兴	NR
纺织	NN
总经理	NN
商武	NR
便	AD
认为	VV
，	PU
论	VV
技术	NN
、	PU
论	VV
生产力	NN
，	PU
韩国	NR
的	DEG
根基	NN
